date,regime_label,regime_prob,method
2016-12-28,Normal,1.721088458450788e-10,HMM
2016-12-29,Normal,1.7091145603731406e-10,HMM
2016-12-30,Normal,2.2642000493807287e-10,HMM
2017-01-03,Normal,3.6020122849376967e-10,HMM
2017-01-04,Normal,8.472930090902767e-10,HMM
2017-01-05,Normal,8.443789704090431e-10,HMM
2017-01-06,Normal,8.494504002598499e-10,HMM
2017-01-09,Normal,8.055961362290259e-10,HMM
2017-01-10,Normal,7.603223709260259e-10,HMM
2017-01-11,Normal,7.621737989537721e-10,HMM
2017-01-12,Normal,7.501842611254556e-10,HMM
2017-01-13,Normal,8.585112672968076e-10,HMM
2017-01-16,Normal,8.793907260786497e-10,HMM
2017-01-17,Normal,8.773170341352595e-10,HMM
2017-01-18,Normal,9.33037736632342e-10,HMM
2017-01-19,Normal,1.2174949127905098e-9,HMM
2017-01-20,Normal,1.0562466742550133e-9,HMM
2017-01-23,Normal,1.1003304574675775e-9,HMM
2017-01-24,Normal,1.2350622682193716e-9,HMM
2017-01-25,Normal,1.2843774740283143e-9,HMM
2017-01-26,Normal,1.1601601522695167e-9,HMM
2017-01-27,Normal,1.1459025780314796e-9,HMM
2017-01-30,Normal,1.1458867686207619e-9,HMM
2017-01-31,Normal,1.1345618515431528e-9,HMM
2017-02-01,Normal,1.1219216413286173e-9,HMM
2017-02-02,Normal,1.1358633725123797e-9,HMM
2017-02-03,Normal,1.1421716493638825e-9,HMM
2017-02-06,Normal,1.143058291254015e-9,HMM
2017-02-07,Normal,1.1782804965211407e-9,HMM
2017-02-08,Normal,1.2388307832272591e-9,HMM
2017-02-09,Normal,1.2334882262606893e-9,HMM
2017-02-10,Normal,1.196565408111502e-9,HMM
2017-02-13,Normal,1.1388917343715092e-9,HMM
2017-02-14,Normal,1.1070642638349754e-9,HMM
2017-02-15,Normal,1.10535748088732e-9,HMM
2017-02-16,Normal,1.1391030652646767e-9,HMM
2017-02-17,Normal,1.1567998713653195e-9,HMM
2017-02-20,Normal,1.325801766078322e-9,HMM
2017-02-21,Normal,1.2662430289104203e-9,HMM
2017-02-22,Normal,1.1523744142485475e-9,HMM
2017-02-23,Normal,1.122160630708929e-9,HMM
2017-02-24,Normal,1.1811180739386592e-9,HMM
2017-02-27,Normal,1.2409645346365503e-9,HMM
2017-02-28,Normal,1.1545619327891348e-9,HMM
2017-03-01,Normal,9.007246085904754e-10,HMM
2017-03-02,Normal,8.283231752823389e-10,HMM
2017-03-03,Normal,8.299579504441519e-10,HMM
2017-03-06,Normal,8.141942559147458e-10,HMM
2017-03-07,Normal,8.390733331664289e-10,HMM
2017-03-08,Normal,8.312078443822836e-10,HMM
2017-03-09,Normal,6.400385802144816e-10,HMM
2017-03-10,Normal,6.415132618217796e-10,HMM
2017-03-13,Normal,6.934002976140179e-10,HMM
2017-03-14,Normal,7.094216974496394e-10,HMM
2017-03-15,Normal,6.878960966862085e-10,HMM
2017-03-16,Normal,6.885566066883024e-10,HMM
2017-03-17,Normal,6.88998137115677e-10,HMM
2017-03-20,Normal,6.938667759738227e-10,HMM
2017-03-21,Normal,7.179256349162271e-10,HMM
2017-03-22,Normal,7.709913431287544e-10,HMM
2017-03-23,Normal,7.829073012929146e-10,HMM
2017-03-24,Normal,8.287217154099553e-10,HMM
2017-03-27,Normal,8.487925311377181e-10,HMM
2017-03-28,Normal,8.239777299645004e-10,HMM
2017-03-29,Normal,8.466871219714433e-10,HMM
2017-03-30,Normal,1.0645569724831224e-9,HMM
2017-03-31,Normal,1.1624543740259915e-9,HMM
2017-04-03,Normal,1.1623022339211887e-9,HMM
2017-04-04,Normal,1.1165535974264e-9,HMM
2017-04-05,Normal,1.1087021843671653e-9,HMM
2017-04-06,Normal,1.1930672541988919e-9,HMM
2017-04-07,Normal,1.7346224858749809e-9,HMM
2017-04-10,Normal,1.726970669946168e-9,HMM
2017-04-11,Normal,1.7792626680541087e-9,HMM
2017-04-12,Normal,1.8370903508422928e-9,HMM
2017-04-13,Normal,1.923227128528892e-9,HMM
2017-04-17,Normal,1.9075709350266426e-9,HMM
2017-04-18,Normal,1.4318969240429773e-9,HMM
2017-04-19,Normal,1.4266001811863248e-9,HMM
2017-04-20,Normal,1.2249710870334686e-9,HMM
2017-04-21,Normal,1.2121605398001995e-9,HMM
2017-04-24,Normal,1.2224292832520068e-9,HMM
2017-04-25,Normal,1.224236613907552e-9,HMM
2017-04-26,Normal,1.1988726689664332e-9,HMM
2017-04-27,Normal,1.208022351778561e-9,HMM
2017-04-28,Normal,1.2406044292539876e-9,HMM
2017-05-01,Normal,1.2279213676093076e-9,HMM
2017-05-02,Normal,1.164823578980502e-9,HMM
2017-05-03,Normal,1.156765898920821e-9,HMM
2017-05-04,Normal,1.1685059444144405e-9,HMM
2017-05-05,Normal,1.1876312139064783e-9,HMM
2017-05-08,Normal,1.1816258823292703e-9,HMM
2017-05-09,Normal,1.1921963906070004e-9,HMM
2017-05-10,Normal,1.1108122537078868e-9,HMM
2017-05-11,Normal,1.0031685345704757e-9,HMM
2017-05-12,Normal,1.0057776789436587e-9,HMM
2017-05-15,Normal,7.495415278781209e-10,HMM
2017-05-16,Normal,7.49569825423767e-10,HMM
2017-05-17,Normal,8.818412868973933e-10,HMM
2017-05-18,Normal,8.826282308830895e-10,HMM
2017-05-19,Normal,9.777500171696993e-10,HMM
2017-05-22,Normal,1.0070074587694848e-9,HMM
2017-05-23,Normal,1.0241234876642498e-9,HMM
2017-05-24,Normal,1.0274703791069843e-9,HMM
2017-05-25,Normal,9.732683547615095e-10,HMM
2017-05-26,Normal,8.923749336337047e-10,HMM
2017-05-29,Normal,8.219979559897443e-10,HMM
2017-05-30,Normal,7.507232165594849e-10,HMM
2017-05-31,Normal,7.383261503802368e-10,HMM
2017-06-01,Normal,7.15264275537234e-10,HMM
2017-06-02,Normal,6.461783790230257e-10,HMM
2017-06-05,Normal,6.444835349618479e-10,HMM
2017-06-06,Normal,6.720919636335826e-10,HMM
2017-06-07,Normal,6.382152576019862e-10,HMM
2017-06-08,Normal,6.583136540996088e-10,HMM
2017-06-09,Normal,7.013413108114313e-10,HMM
2017-06-12,Normal,6.857419696503095e-10,HMM
2017-06-13,Normal,9.120763816696566e-10,HMM
2017-06-14,Normal,8.34050365402996e-10,HMM
2017-06-15,Normal,8.545059113476777e-10,HMM
2017-06-16,Normal,8.505451662884395e-10,HMM
2017-06-19,Normal,9.170038881387687e-10,HMM
2017-06-20,Normal,8.219476880875251e-10,HMM
2017-06-21,Normal,7.71960638269804e-10,HMM
2017-06-22,Normal,7.79772515343805e-10,HMM
2017-06-23,Normal,7.924244535987858e-10,HMM
2017-06-26,Normal,8.28367207266344e-10,HMM
2017-06-27,Normal,6.719745835560887e-10,HMM
2017-06-28,Normal,7.18700822753423e-10,HMM
2017-06-29,Normal,7.397479997098556e-10,HMM
2017-06-30,Normal,7.886123115004372e-10,HMM
2017-07-03,Normal,7.338430112443638e-10,HMM
2017-07-04,Normal,7.363573621553349e-10,HMM
2017-07-05,Normal,6.48953429689934e-10,HMM
2017-07-06,Normal,6.581474616353243e-10,HMM
2017-07-07,Normal,5.443790456466384e-10,HMM
2017-07-10,Normal,5.473659722636203e-10,HMM
2017-07-11,Normal,5.558309880550673e-10,HMM
2017-07-12,Normal,5.572415527720093e-10,HMM
2017-07-13,Normal,6.083771753735975e-10,HMM
2017-07-14,Normal,6.079358780337832e-10,HMM
2017-07-17,Normal,6.041707251050564e-10,HMM
2017-07-18,Normal,6.03987423506172e-10,HMM
2017-07-19,Normal,7.78743487821028e-10,HMM
2017-07-20,Normal,7.886797533485079e-10,HMM
2017-07-21,Normal,7.311404816630101e-10,HMM
2017-07-24,Normal,7.407322766998379e-10,HMM
2017-07-25,Normal,6.925007343095783e-10,HMM
2017-07-26,Normal,8.467657035538469e-10,HMM
2017-07-27,Normal,8.410143243522203e-10,HMM
2017-07-28,Normal,7.990847385576249e-10,HMM
2017-07-31,Normal,7.97794289147294e-10,HMM
2017-08-01,Normal,8.935080713921066e-10,HMM
2017-08-02,Normal,8.328657418807992e-10,HMM
2017-08-03,Normal,9.670800934470148e-10,HMM
2017-08-04,Normal,9.786221877537343e-10,HMM
2017-08-07,Normal,1.2085124064291529e-9,HMM
2017-08-08,Normal,1.1951698192875571e-9,HMM
2017-08-09,Normal,1.1911749121119516e-9,HMM
2017-08-10,Normal,1.193319619107672e-9,HMM
2017-08-11,Normal,1.1219780530499378e-9,HMM
2017-08-14,Normal,1.1147721616242742e-9,HMM
2017-08-15,Normal,9.981830090436935e-10,HMM
2017-08-16,Normal,9.923106671660814e-10,HMM
2017-08-17,Normal,9.96720912464763e-10,HMM
2017-08-18,Normal,9.857204504979269e-10,HMM
2017-08-21,Normal,1.0385792062058019e-9,HMM
2017-08-22,Normal,1.038871993405541e-9,HMM
2017-08-23,Normal,1.1278743800697225e-9,HMM
2017-08-24,Normal,1.1380205020136282e-9,HMM
2017-08-25,Normal,1.1542304280321885e-9,HMM
2017-08-28,Normal,1.2625018455458277e-9,HMM
2017-08-29,Normal,1.2592589817585283e-9,HMM
2017-08-30,Normal,1.3600308411246618e-9,HMM
2017-08-31,Normal,1.4599315110938972e-9,HMM
2017-09-01,Normal,3.6539192726793085e-6,HMM
2017-09-04,Crisis,1.0,HMM
2017-09-05,Crisis,1.0,HMM
2017-09-06,Crisis,1.0,HMM
2017-09-07,Crisis,1.0,HMM
2017-09-08,Crisis,1.0,HMM
2017-09-11,Crisis,1.0,HMM
2017-09-12,Crisis,1.0,HMM
2017-09-13,Crisis,1.0,HMM
2017-09-14,Crisis,1.0,HMM
2017-09-15,Crisis,1.0,HMM
2017-09-18,Crisis,1.0,HMM
2017-09-19,Normal,3.995122280704086e-6,HMM
2017-09-20,Normal,1.6227731854722771e-9,HMM
2017-09-21,Normal,1.6057401091964564e-9,HMM
2017-09-22,Normal,1.671898263071487e-9,HMM
2017-09-25,Normal,1.6130851426531786e-9,HMM
2017-09-26,Normal,1.624076260308936e-9,HMM
2017-09-27,Normal,1.5184283434694432e-9,HMM
2017-09-28,Normal,1.5127460159258855e-9,HMM
2017-09-29,Normal,1.2848428199163371e-9,HMM
2017-10-02,Normal,1.1697223264275929e-9,HMM
2017-10-03,Normal,1.192698679616858e-9,HMM
2017-10-04,Normal,1.2362366245154924e-9,HMM
2017-10-05,Normal,1.217504479568304e-9,HMM
2017-10-06,Normal,1.0901079438840882e-9,HMM
2017-10-09,Normal,1.0922692232790656e-9,HMM
2017-10-10,Normal,1.0298399555810724e-9,HMM
2017-10-11,Normal,1.042978827480175e-9,HMM
2017-10-12,Normal,1.050621817384472e-9,HMM
2017-10-13,Normal,1.0962536595438721e-9,HMM
2017-10-16,Normal,1.0980256385852629e-9,HMM
2017-10-17,Normal,1.1256322984585019e-9,HMM
2017-10-18,Normal,1.1697641545587565e-9,HMM
2017-10-19,Normal,1.1817207049948864e-9,HMM
2017-10-20,Normal,1.1942057724576482e-9,HMM
2017-10-23,Normal,1.2013681251627707e-9,HMM
2017-10-24,Normal,1.2852685974348536e-9,HMM
2017-10-25,Normal,1.2699175539901292e-9,HMM
2017-10-26,Normal,1.3151987472052423e-9,HMM
2017-10-27,Normal,1.220859698146042e-9,HMM
2017-10-30,Normal,1.4064348388485018e-9,HMM
2017-10-31,Normal,1.5588371471895677e-9,HMM
2017-11-01,Normal,1.5369191487300998e-9,HMM
2017-11-02,Normal,1.533940418791112e-9,HMM
2017-11-03,Normal,1.581565329338415e-9,HMM
2017-11-06,Normal,1.4492826385150166e-9,HMM
2017-11-07,Normal,1.467835824175431e-9,HMM
2017-11-08,Normal,1.4983264940982858e-9,HMM
2017-11-09,Normal,1.548141251476245e-9,HMM
2017-11-10,Normal,1.5403636363895108e-9,HMM
2017-11-13,Normal,1.3877397828940929e-9,HMM
2017-11-14,Normal,1.1658787495632626e-9,HMM
2017-11-15,Normal,1.1648229645154444e-9,HMM
2017-11-16,Normal,1.1654996420203754e-9,HMM
2017-11-17,Normal,1.1726641239286196e-9,HMM
2017-11-20,Normal,1.1717827122571732e-9,HMM
2017-11-21,Normal,1.1563462655368508e-9,HMM
2017-11-22,Normal,1.150411977716653e-9,HMM
2017-11-23,Normal,1.1566688335051558e-9,HMM
2017-11-24,Normal,1.1567508605518023e-9,HMM
2017-11-27,Normal,1.2139348381913464e-9,HMM
2017-11-28,Normal,1.2186849127532722e-9,HMM
2017-11-29,Normal,1.2334811927528402e-9,HMM
2017-11-30,Normal,1.2396675249128668e-9,HMM
2017-12-01,Normal,1.2127593180979217e-9,HMM
2017-12-04,Normal,1.1608649185687979e-9,HMM
2017-12-05,Normal,1.5638124184501975e-9,HMM
2017-12-06,Normal,1.4922527894879362e-9,HMM
2017-12-07,Normal,1.495210901362043e-9,HMM
2017-12-08,Normal,1.385325632146824e-9,HMM
2017-12-11,Normal,1.249505472484571e-9,HMM
2017-12-12,Normal,1.322893050656388e-9,HMM
2017-12-13,Normal,1.4594108474672554e-9,HMM
2017-12-14,Normal,1.4617730524727892e-9,HMM
2017-12-15,Normal,1.4638340565451505e-9,HMM
2017-12-18,Normal,1.4510081502732694e-9,HMM
2017-12-19,Normal,1.4116490263370604e-9,HMM
2017-12-20,Normal,1.4294169636543443e-9,HMM
2017-12-21,Normal,1.4447480164320551e-9,HMM
2017-12-22,Normal,1.4481239521467764e-9,HMM
2017-12-27,Normal,1.3655096826563205e-9,HMM
2017-12-28,Normal,1.3593386460974838e-9,HMM
2017-12-29,Normal,1.3579110008306759e-9,HMM
2018-01-02,Normal,1.355592036869732e-9,HMM
2018-01-03,Normal,1.3183797749770163e-9,HMM
2018-01-04,Normal,1.3329872382816113e-9,HMM
2018-01-05,Normal,1.3782486759024566e-9,HMM
2018-01-08,Normal,1.3785320544559908e-9,HMM
2018-01-09,Normal,1.4871789869486394e-9,HMM
2018-01-10,Normal,1.4840296676610472e-9,HMM
2018-01-11,Normal,1.5622491431048788e-9,HMM
2018-01-12,Normal,1.652979156876187e-9,HMM
2018-01-15,Normal,1.6899041559508525e-9,HMM
2018-01-16,Normal,1.77027579759577e-9,HMM
2018-01-17,Normal,1.7586211466060486e-9,HMM
2018-01-18,Normal,1.7605912031725063e-9,HMM
2018-01-19,Normal,1.694093446213281e-9,HMM
2018-01-22,Normal,1.743061883964713e-9,HMM
2018-01-23,Normal,1.7568816025304221e-9,HMM
2018-01-24,Normal,1.7553374093164873e-9,HMM
2018-01-25,Normal,1.7174620593165202e-9,HMM
2018-01-26,Normal,1.7215856354389681e-9,HMM
2018-01-29,Normal,1.5738863141793831e-9,HMM
2018-01-30,Normal,1.5502892174157582e-9,HMM
2018-01-31,Normal,1.5510928755605761e-9,HMM
2018-02-01,Normal,1.5913396356626039e-9,HMM
2018-02-02,Normal,1.5660585357111827e-9,HMM
2018-02-05,Normal,1.585927078235844e-9,HMM
2018-02-06,Normal,1.5579043991608498e-9,HMM
2018-02-07,Normal,1.5416173481722765e-9,HMM
2018-02-08,Normal,1.4964594236626858e-9,HMM
2018-02-09,Normal,1.4855822824852199e-9,HMM
2018-02-12,Normal,1.4767464770438808e-9,HMM
2018-02-13,Normal,1.5279388071888307e-9,HMM
2018-02-14,Normal,1.512283763128665e-9,HMM
2018-02-15,Normal,1.4703047161842743e-9,HMM
2018-02-16,Normal,1.3375858702824929e-9,HMM
2018-02-19,Normal,1.3247109624094533e-9,HMM
2018-02-20,Normal,1.3611933824082777e-9,HMM
2018-02-21,Normal,1.3766969749588706e-9,HMM
2018-02-22,Normal,1.279705360841635e-9,HMM
2018-02-23,Normal,1.2978811710463948e-9,HMM
2018-02-26,Normal,1.2901218340840767e-9,HMM
2018-02-27,Normal,3.3942593797751757e-6,HMM
2018-02-28,Crisis,1.0,HMM
2018-03-01,Crisis,1.0,HMM
2018-03-02,Crisis,1.0,HMM
2018-03-05,Crisis,1.0,HMM
2018-03-06,Crisis,1.0,HMM
2018-03-07,Crisis,1.0,HMM
2018-03-08,Crisis,1.0,HMM
2018-03-09,Crisis,1.0,HMM
2018-03-12,Crisis,1.0,HMM
2018-03-13,Crisis,1.0,HMM
2018-03-14,Crisis,1.0,HMM
2018-03-15,Crisis,1.0,HMM
2018-03-16,Normal,2.9526152187182105e-6,HMM
2018-03-19,Normal,1.2853718234451348e-9,HMM
2018-03-20,Normal,1.238166327031789e-9,HMM
2018-03-21,Normal,1.094120979655153e-9,HMM
2018-03-22,Normal,1.0816902226211418e-9,HMM
2018-03-23,Normal,1.1265518129930437e-9,HMM
2018-03-26,Normal,1.1452984146755562e-9,HMM
2018-03-27,Normal,1.1686573262413691e-9,HMM
2018-03-28,Normal,1.1646529357937475e-9,HMM
2018-03-29,Normal,1.2336930926147347e-9,HMM
2018-04-03,Normal,1.4083628307177234e-9,HMM
2018-04-04,Normal,1.0589428728762572e-9,HMM
2018-04-05,Normal,1.1268869857443173e-9,HMM
2018-04-06,Normal,1.1275348472747822e-9,HMM
2018-04-09,Normal,1.061384296890454e-9,HMM
2018-04-10,Normal,9.85454011255492e-10,HMM
2018-04-11,Normal,9.429606956376319e-10,HMM
2018-04-12,Normal,9.077281555036423e-10,HMM
2018-04-13,Normal,8.815433495483858e-10,HMM
2018-04-16,Normal,8.560033700576735e-10,HMM
2018-04-17,Normal,8.464344154062228e-10,HMM
2018-04-18,Normal,8.059596720051499e-10,HMM
2018-04-19,Normal,8.009147331051773e-10,HMM
2018-04-20,Normal,8.052452986598308e-10,HMM
2018-04-23,Normal,8.801937862090834e-10,HMM
2018-04-24,Normal,8.675007590944491e-10,HMM
2018-04-25,Normal,7.682618481846176e-10,HMM
2018-04-26,Normal,7.436843673638635e-10,HMM
2018-04-27,Normal,7.457938754911264e-10,HMM
2018-04-30,Normal,7.590918669010055e-10,HMM
2018-05-01,Normal,7.32928947457237e-10,HMM
2018-05-02,Normal,6.741389728322487e-10,HMM
2018-05-03,Normal,8.899603859769512e-10,HMM
2018-05-04,Normal,8.737470197144002e-10,HMM
2018-05-08,Normal,8.579143327235718e-10,HMM
2018-05-09,Normal,7.327296344624591e-10,HMM
2018-05-10,Normal,8.21514567221373e-10,HMM
2018-05-11,Normal,8.862410385095234e-10,HMM
2018-05-14,Normal,9.357093717955578e-10,HMM
2018-05-15,Normal,9.82330423931471e-10,HMM
2018-05-16,Normal,1.0074687515331775e-9,HMM
2018-05-17,Normal,9.698134332352158e-10,HMM
2018-05-18,Normal,9.59523327828911e-10,HMM
2018-05-21,Normal,9.77793632856982e-10,HMM
2018-05-22,Normal,9.149744205531943e-10,HMM
2018-05-23,Normal,8.485537047058481e-10,HMM
2018-05-24,Normal,8.740569357147903e-10,HMM
2018-05-25,Normal,8.616934476660693e-10,HMM
2018-05-29,Normal,8.244551866159975e-10,HMM
2018-05-30,Normal,7.902187102977912e-10,HMM
2018-05-31,Normal,7.908501965061218e-10,HMM
2018-06-01,Normal,7.496683374765924e-10,HMM
2018-06-04,Normal,7.775596576744254e-10,HMM
2018-06-05,Normal,7.746072050521721e-10,HMM
2018-06-06,Normal,8.047696909999021e-10,HMM
2018-06-07,Normal,7.395888916454253e-10,HMM
2018-06-08,Normal,9.728468739186684e-10,HMM
2018-06-11,Normal,9.693306143527787e-10,HMM
2018-06-12,Normal,9.659738369752107e-10,HMM
2018-06-13,Normal,9.814843916270741e-10,HMM
2018-06-14,Normal,9.994157447420603e-10,HMM
2018-06-15,Normal,8.686313991327439e-10,HMM
2018-06-18,Normal,7.5899285606294e-10,HMM
2018-06-19,Normal,7.923024694438149e-10,HMM
2018-06-20,Normal,7.880490980953446e-10,HMM
2018-06-21,Normal,8.570799127125937e-10,HMM
2018-06-22,Normal,8.678914770372804e-10,HMM
2018-06-25,Normal,8.643757143687368e-10,HMM
2018-06-26,Normal,9.242999491089595e-10,HMM
2018-06-27,Normal,8.722246134666129e-10,HMM
2018-06-28,Normal,9.075799743830909e-10,HMM
2018-06-29,Normal,8.875282305302496e-10,HMM
2018-07-02,Normal,9.547628886383608e-10,HMM
2018-07-03,Normal,9.70099602484979e-10,HMM
2018-07-04,Normal,9.607157470942078e-10,HMM
2018-07-05,Normal,9.608484581736855e-10,HMM
2018-07-06,Normal,9.430943898447703e-10,HMM
2018-07-09,Normal,8.582223574387551e-10,HMM
2018-07-10,Normal,8.605382208603167e-10,HMM
2018-07-11,Normal,7.52652268387718e-10,HMM
2018-07-12,Normal,6.054171807549726e-10,HMM
2018-07-13,Normal,5.494635600049744e-10,HMM
2018-07-16,Normal,5.257660911401998e-10,HMM
2018-07-17,Normal,6.425293713483594e-10,HMM
2018-07-18,Normal,6.428628810197665e-10,HMM
2018-07-19,Normal,6.096801447313257e-10,HMM
2018-07-20,Normal,6.331759936774128e-10,HMM
2018-07-23,Normal,6.111979380332847e-10,HMM
2018-07-24,Normal,6.217298345470693e-10,HMM
2018-07-25,Normal,6.290370223169008e-10,HMM
2018-07-26,Normal,7.143166401244867e-10,HMM
2018-07-27,Normal,7.127526420973485e-10,HMM
2018-07-30,Normal,7.361335800630443e-10,HMM
2018-07-31,Normal,7.334948791143873e-10,HMM
2018-08-01,Normal,6.922086653302094e-10,HMM
2018-08-02,Normal,7.055804073677406e-10,HMM
2018-08-03,Normal,7.055358076806501e-10,HMM
2018-08-06,Normal,7.628746559706058e-10,HMM
2018-08-07,Normal,8.545498206037876e-10,HMM
2018-08-08,Normal,8.35936292684621e-10,HMM
2018-08-09,Normal,9.219060060234725e-10,HMM
2018-08-10,Normal,1.1412518532145322e-9,HMM
2018-08-13,Normal,1.2787980034656487e-9,HMM
2018-08-14,Normal,1.6190184037811892e-9,HMM
2018-08-15,Normal,1.3799603429678005e-9,HMM
2018-08-16,Normal,1.3481205043105323e-9,HMM
2018-08-17,Normal,1.3945508407321338e-9,HMM
2018-08-20,Normal,1.3530469366162188e-9,HMM
2018-08-21,Normal,1.4274398903085275e-9,HMM
2018-08-22,Normal,1.3563169306667877e-9,HMM
2018-08-23,Normal,1.3355582837864491e-9,HMM
2018-08-24,Normal,1.343995302055993e-9,HMM
2018-08-27,Normal,1.3478622768346306e-9,HMM
2018-08-28,Normal,1.27559067231013e-9,HMM
2018-08-29,Normal,1.3014700969233353e-9,HMM
2018-08-30,Normal,1.4266296721436585e-9,HMM
2018-08-31,Normal,1.43126825261283e-9,HMM
2018-09-03,Normal,1.4357568230015098e-9,HMM
2018-09-04,Normal,1.426758512357087e-9,HMM
2018-09-05,Normal,1.3950873084489915e-9,HMM
2018-09-06,Normal,1.4722823245645359e-9,HMM
2018-09-07,Normal,1.4738178482569283e-9,HMM
2018-09-10,Normal,1.4418335834892437e-9,HMM
2018-09-11,Normal,1.4178934803324808e-9,HMM
2018-09-12,Normal,1.3588917041921391e-9,HMM
2018-09-13,Normal,1.4231141670725958e-9,HMM
2018-09-14,Normal,1.4289032397528693e-9,HMM
2018-09-17,Normal,1.441823220586037e-9,HMM
2018-09-18,Normal,1.44410748824441e-9,HMM
2018-09-19,Normal,1.4436778305128548e-9,HMM
2018-09-20,Normal,1.4652551536829144e-9,HMM
2018-09-21,Normal,1.4697488131466663e-9,HMM
2018-09-24,Normal,1.3805372243748244e-9,HMM
2018-09-25,Normal,1.3570051867345994e-9,HMM
2018-09-26,Normal,1.3926523697584556e-9,HMM
2018-09-27,Normal,1.3816808403570936e-9,HMM
2018-09-28,Normal,1.3752799427712407e-9,HMM
2018-10-01,Normal,1.28471376017115e-9,HMM
2018-10-02,Normal,1.2903903176487365e-9,HMM
2018-10-03,Normal,1.2952491921828157e-9,HMM
2018-10-04,Normal,1.341133604391777e-9,HMM
2018-10-05,Normal,1.3555964974514212e-9,HMM
2018-10-08,Normal,1.3164085619020381e-9,HMM
2018-10-09,Normal,1.3321805127376358e-9,HMM
2018-10-10,Normal,1.2984487662035715e-9,HMM
2018-10-11,Normal,1.201351620538563e-9,HMM
2018-10-12,Normal,1.3553849595744676e-9,HMM
2018-10-15,Normal,1.3554439096267561e-9,HMM
2018-10-16,Normal,1.3491234587643596e-9,HMM
2018-10-17,Normal,1.3632171007472163e-9,HMM
2018-10-18,Normal,1.3601572551200002e-9,HMM
2018-10-19,Normal,1.3666290294648926e-9,HMM
2018-10-22,Normal,1.3679403892314125e-9,HMM
2018-10-23,Normal,1.399061184304412e-9,HMM
2018-10-24,Normal,1.4225366817607365e-9,HMM
2018-10-25,Normal,1.4219251560829644e-9,HMM
2018-10-26,Normal,1.419399240286853e-9,HMM
2018-10-29,Normal,1.4767248974454044e-9,HMM
2018-10-30,Normal,1.606561073653373e-9,HMM
2018-10-31,Normal,1.648976302781664e-9,HMM
2018-11-01,Normal,1.3012737238374348e-9,HMM
2018-11-02,Normal,1.3402140324727667e-9,HMM
2018-11-05,Normal,1.1823148964990601e-9,HMM
2018-11-06,Normal,1.1198789464554098e-9,HMM
2018-11-07,Normal,1.180526861203265e-9,HMM
2018-11-08,Normal,1.1867460644490464e-9,HMM
2018-11-09,Normal,1.2586509359751935e-9,HMM
2018-11-12,Normal,1.198972524848578e-9,HMM
2018-11-13,Normal,8.311332994180874e-10,HMM
2018-11-14,Normal,8.338673637077077e-10,HMM
2018-11-15,Normal,7.900643403806127e-10,HMM
2018-11-16,Normal,8.083337147753637e-10,HMM
2018-11-19,Normal,8.149623268452503e-10,HMM
2018-11-20,Normal,7.446487161100357e-10,HMM
2018-11-21,Normal,7.353263641970832e-10,HMM
2018-11-22,Normal,7.378233733072619e-10,HMM
2018-11-23,Normal,5.949850319579359e-10,HMM
2018-11-26,Normal,4.656894126909774e-10,HMM
2018-11-27,Normal,4.71104111410557e-10,HMM
2018-11-28,Normal,4.670174410085893e-10,HMM
2018-11-29,Normal,4.507509701691705e-10,HMM
2018-11-30,Normal,5.309687084048598e-10,HMM
2018-12-03,Normal,3.9264017382749237e-10,HMM
2018-12-04,Normal,4.0432861733747424e-10,HMM
2018-12-05,Normal,4.205668768579991e-10,HMM
2018-12-06,Normal,3.136294229628893e-10,HMM
2018-12-07,Normal,1.7094827113779095e-10,HMM
2018-12-10,Normal,1.653039235033147e-10,HMM
2018-12-11,Normal,1.7111488463198245e-10,HMM
2018-12-12,Normal,2.433968923433051e-10,HMM
2018-12-13,Normal,2.405870632201813e-10,HMM
2018-12-14,Normal,2.4703427364370544e-10,HMM
2018-12-17,Normal,2.435348430328115e-10,HMM
2018-12-18,Normal,2.1670439111035848e-10,HMM
2018-12-19,Normal,2.459223384385064e-10,HMM
2018-12-20,Normal,1.9971092654993222e-10,HMM
2018-12-21,Normal,1.9750556360840127e-10,HMM
2018-12-27,Normal,2.601960931542774e-10,HMM
2018-12-28,Normal,3.099449729986409e-10,HMM
2019-01-02,Normal,1.6651944676947439e-10,HMM
2019-01-03,Normal,1.7407728790634374e-10,HMM
2019-01-04,Normal,1.3650597251768016e-10,HMM
2019-01-07,Normal,1.2724285244077742e-10,HMM
2019-01-08,Normal,1.5647435081249466e-10,HMM
2019-01-09,Normal,1.2886900125203397e-10,HMM
2019-01-10,Normal,1.2483313240789907e-10,HMM
2019-01-11,Normal,1.7351994684079096e-10,HMM
2019-01-14,Normal,2.85034621308998e-10,HMM
2019-01-15,Normal,3.0038486088110606e-10,HMM
2019-01-16,Normal,2.897527084657776e-10,HMM
2019-01-17,Normal,2.9007155488707745e-10,HMM
2019-01-18,Normal,2.6072986817877585e-10,HMM
2019-01-21,Normal,2.642625833750407e-10,HMM
2019-01-22,Normal,2.591329592737186e-10,HMM
2019-01-23,Normal,3.2406964711047396e-10,HMM
2019-01-24,Normal,3.234301317956251e-10,HMM
2019-01-25,Normal,4.630873696100779e-10,HMM
2019-01-28,Normal,4.262725778133589e-10,HMM
2019-01-29,Normal,4.300616321310443e-10,HMM
2019-01-30,Normal,4.664932013949513e-10,HMM
2019-01-31,Normal,7.22673968981657e-10,HMM
