ticker,fold,test_start,test_end,oos_accuracy,oos_precision,oos_recall,n_test
REMX,34,2022-05-28T00:00:00.000,2022-08-28T00:00:00.000,0.5901639344262295,0.75,0.20689655172413793,61
REMX,35,2022-08-28T00:00:00.000,2022-11-28T00:00:00.000,0.5161290322580645,0.42857142857142855,0.6,62
REMX,36,2022-11-28T00:00:00.000,2023-02-28T00:00:00.000,0.6129032258064516,0.25,0.045454545454545456,62
REMX,37,2023-02-28T00:00:00.000,2023-05-28T00:00:00.000,0.36666666666666664,1.0,0.02564102564102564,60
REMX,38,2023-05-28T00:00:00.000,2023-08-28T00:00:00.000,0.6774193548387096,0.14285714285714285,0.06666666666666667,62
REMX,39,2023-08-28T00:00:00.000,2023-11-28T00:00:00.000,0.8125,0.6,0.6,64
REMX,40,2023-11-28T00:00:00.000,2024-02-28T00:00:00.000,0.7419354838709677,0.85,0.5666666666666667,62
REMX,41,2024-02-28T00:00:00.000,2024-05-28T00:00:00.000,0.5409836065573771,0.5172413793103449,0.5172413793103449,61
REMX,42,2024-05-28T00:00:00.000,2024-08-28T00:00:00.000,0.59375,0.10526315789473684,0.18181818181818182,64
LIT,0,2013-09-01T00:00:00.000,2013-12-01T00:00:00.000,0.6031746031746031,0.5365853658536586,0.7857142857142857,63
LIT,1,2013-12-01T00:00:00.000,2014-03-01T00:00:00.000,0.47540983606557374,0.75,0.16666666666666666,61
LIT,2,2014-03-01T00:00:00.000,2014-06-01T00:00:00.000,0.19047619047619047,0.11764705882352941,0.16,63
LIT,3,2014-06-01T00:00:00.000,2014-09-01T00:00:00.000,0.609375,1.0,0.1935483870967742,64
LIT,4,2014-09-01T00:00:00.000,2014-12-01T00:00:00.000,0.390625,0.2641509433962264,1.0,64
LIT,5,2014-12-01T00:00:00.000,2015-03-01T00:00:00.000,0.45901639344262296,1.0,0.029411764705882353,61
LIT,6,2015-03-01T00:00:00.000,2015-06-01T00:00:00.000,0.828125,1.0,0.6944444444444444,64
LIT,7,2015-06-01T00:00:00.000,2015-09-01T00:00:00.000,0.36923076923076925,0.08888888888888889,1.0,65
LIT,8,2015-09-01T00:00:00.000,2015-12-01T00:00:00.000,0.3125,0.1875,0.08823529411764706,64
LIT,9,2015-12-01T00:00:00.000,2016-03-01T00:00:00.000,0.8064516129032258,0.7567567567567568,0.9032258064516129,62
LIT,10,2016-03-01T00:00:00.000,2016-06-01T00:00:00.000,0.7538461538461538,0.9245283018867925,0.8032786885245902,65
LIT,11,2016-06-01T00:00:00.000,2016-09-01T00:00:00.000,0.3333333333333333,0.2972972972972973,0.3793103448275862,66
LIT,12,2016-09-01T00:00:00.000,2016-12-01T00:00:00.000,0.34375,0.34375,0.34375,64
LIT,13,2016-12-01T00:00:00.000,2017-03-01T00:00:00.000,0.7333333333333333,0.9090909090909091,0.6976744186046512,60
LIT,14,2017-03-01T00:00:00.000,2017-06-01T00:00:00.000,0.4461538461538462,0.7142857142857143,0.49019607843137253,65
LIT,15,2017-06-01T00:00:00.000,2017-09-01T00:00:00.000,0.7575757575757576,0.9215686274509803,0.7966101694915254,66
LIT,16,2017-09-01T00:00:00.000,2017-12-01T00:00:00.000,0.671875,0.7391304347826086,0.7906976744186046,64
LIT,17,2017-12-01T00:00:00.000,2018-03-01T00:00:00.000,0.3333333333333333,0.3103448275862069,1.0,60
LIT,18,2018-03-01T00:00:00.000,2018-06-01T00:00:00.000,0.6507936507936508,0.7,0.4666666666666667,63
LIT,19,2018-06-01T00:00:00.000,2018-09-01T00:00:00.000,0.6461538461538462,0.4583333333333333,0.5238095238095238,65
LIT,20,2018-09-01T00:00:00.000,2018-12-01T00:00:00.000,0.8888888888888888,0.8076923076923077,0.9130434782608695,63
LIT,21,2018-12-01T00:00:00.000,2019-03-01T00:00:00.000,0.5964912280701754,1.0,0.3235294117647059,57
LIT,22,2019-03-01T00:00:00.000,2019-06-01T00:00:00.000,0.625,0.5454545454545454,0.24,64
LIT,23,2019-06-01T00:00:00.000,2019-09-01T00:00:00.000,0.546875,0.6666666666666666,0.12903225806451613,64
LIT,24,2019-09-01T00:00:00.000,2019-12-01T00:00:00.000,0.4126984126984127,0.575,0.5348837209302325,63
LIT,25,2019-12-01T00:00:00.000,2020-03-01T00:00:00.000,0.32786885245901637,0.5,0.07317073170731707,61
LIT,26,2020-03-01T00:00:00.000,2020-06-01T00:00:00.000,0.7903225806451613,0.9361702127659575,0.8148148148148148,62
LIT,27,2020-06-01T00:00:00.000,2020-09-01T00:00:00.000,0.6,0.8125,0.6964285714285714,65
LIT,28,2020-09-01T00:00:00.000,2020-12-01T00:00:00.000,0.84375,0.9818181818181818,0.8571428571428571,64
LIT,29,2020-12-01T00:00:00.000,2021-03-01T00:00:00.000,0.7049180327868853,0.6956521739130435,0.5925925925925926,61
LIT,30,2021-03-01T00:00:00.000,2021-06-01T00:00:00.000,0.3333333333333333,1.0,0.19230769230769232,63
LIT,31,2021-06-01T00:00:00.000,2021-09-01T00:00:00.000,0.7384615384615385,1.0,0.6458333333333334,65
LIT,32,2021-09-01T00:00:00.000,2021-12-01T00:00:00.000,0.5625,0.5344827586206896,0.96875,64
LIT,33,2021-12-01T00:00:00.000,2022-03-01T00:00:00.000,0.4666666666666667,0.16216216216216217,0.8571428571428571,60
LIT,34,2022-03-01T00:00:00.000,2022-06-01T00:00:00.000,0.4444444444444444,1.0,0.027777777777777776,63
LIT,35,2022-06-01T00:00:00.000,2022-09-01T00:00:00.000,0.7936507936507936,0.72,0.75,63
LIT,36,2022-09-01T00:00:00.000,2022-12-01T00:00:00.000,0.6825396825396826,0.0,0.0,63
LIT,37,2022-12-01T00:00:00.000,2023-03-01T00:00:00.000,0.5,0.0,0.0,60
LIT,38,2023-03-01T00:00:00.000,2023-06-01T00:00:00.000,0.5483870967741935,0.7272727272727273,0.42105263157894735,62
LIT,39,2023-06-01T00:00:00.000,2023-09-01T00:00:00.000,0.328125,0.3333333333333333,0.9545454545454546,64
LIT,40,2023-09-01T00:00:00.000,2023-12-01T00:00:00.000,0.546875,0.22727272727272727,0.29411764705882354,64
LIT,41,2023-12-01T00:00:00.000,2024-03-01T00:00:00.000,0.6229508196721312,0.6129032258064516,0.6333333333333333,61
LIT,42,2024-03-01T00:00:00.000,2024-06-01T00:00:00.000,0.5161290322580645,0.14285714285714285,0.1,62
LIT,43,2024-06-01T00:00:00.000,2024-09-01T00:00:00.000,0.4032258064516129,0.125,0.15789473684210525,62
ALB,0,2013-09-01T00:00:00.000,2013-12-01T00:00:00.000,0.6190476190476191,0.8222222222222222,0.6981132075471698,63
ALB,1,2013-12-01T00:00:00.000,2014-03-01T00:00:00.000,0.32786885245901637,0.0625,0.037037037037037035,61
ALB,2,2014-03-01T00:00:00.000,2014-06-01T00:00:00.000,0.5555555555555556,0.9210526315789473,0.5833333333333334,63
ALB,3,2014-06-01T00:00:00.000,2014-09-01T00:00:00.000,0.1875,0.20454545454545456,0.34615384615384615,64
ALB,4,2014-09-01T00:00:00.000,2014-12-01T00:00:00.000,0.5625,0.48148148148148145,1.0,64
ALB,5,2014-12-01T00:00:00.000,2015-03-01T00:00:00.000,0.36065573770491804,0.32727272727272727,0.9,61
ALB,6,2015-03-01T00:00:00.000,2015-06-01T00:00:00.000,0.34375,0.5714285714285714,0.09302325581395349,64
ALB,7,2015-06-01T00:00:00.000,2015-09-01T00:00:00.000,0.3384615384615385,0.0,0.0,65
ALB,8,2015-09-01T00:00:00.000,2015-12-01T00:00:00.000,0.5,0.8,0.36363636363636365,64
ALB,9,2015-12-01T00:00:00.000,2016-03-01T00:00:00.000,0.6612903225806451,0.6612903225806451,1.0,62
ALB,10,2016-03-01T00:00:00.000,2016-06-01T00:00:00.000,0.8923076923076924,0.9508196721311475,0.9354838709677419,65
ALB,11,2016-06-01T00:00:00.000,2016-09-01T00:00:00.000,0.22727272727272727,0.21212121212121213,0.21875,66
ALB,12,2016-09-01T00:00:00.000,2016-12-01T00:00:00.000,0.34375,0.7333333333333333,0.22448979591836735,64
ALB,13,2016-12-01T00:00:00.000,2017-03-01T00:00:00.000,0.6666666666666666,0.8444444444444444,0.7450980392156863,60
ALB,14,2017-03-01T00:00:00.000,2017-06-01T00:00:00.000,0.6153846153846154,0.7090909090909091,0.8125,65
ALB,15,2017-06-01T00:00:00.000,2017-09-01T00:00:00.000,0.5909090909090909,0.6585365853658537,0.675,66
ALB,16,2017-09-01T00:00:00.000,2017-12-01T00:00:00.000,0.46875,0.4603174603174603,1.0,64
ALB,17,2017-12-01T00:00:00.000,2018-03-01T00:00:00.000,0.55,0.09090909090909091,0.2222222222222222,60
ALB,18,2018-03-01T00:00:00.000,2018-06-01T00:00:00.000,0.4126984126984127,0.37142857142857144,0.4642857142857143,63
ALB,19,2018-06-01T00:00:00.000,2018-09-01T00:00:00.000,0.6,0.8,0.5957446808510638,65
ALB,20,2018-09-01T00:00:00.000,2018-12-01T00:00:00.000,0.5873015873015873,0.4583333333333333,1.0,63
ALB,21,2018-12-01T00:00:00.000,2019-03-01T00:00:00.000,0.38596491228070173,0.5384615384615384,0.19444444444444445,57
ALB,22,2019-03-01T00:00:00.000,2019-06-01T00:00:00.000,0.53125,0.3235294117647059,0.6111111111111112,64
ALB,23,2019-06-01T00:00:00.000,2019-09-01T00:00:00.000,0.453125,0.42857142857142855,0.08823529411764706,64
ALB,24,2019-09-01T00:00:00.000,2019-12-01T00:00:00.000,0.3333333333333333,0.3142857142857143,0.3793103448275862,63
ALB,25,2019-12-01T00:00:00.000,2020-03-01T00:00:00.000,0.14754098360655737,0.2857142857142857,0.13953488372093023,61
ALB,26,2020-03-01T00:00:00.000,2020-06-01T00:00:00.000,0.7096774193548387,0.7049180327868853,1.0,62
ALB,27,2020-06-01T00:00:00.000,2020-09-01T00:00:00.000,0.7538461538461538,0.8032786885245902,0.9245283018867925,65
ALB,28,2020-09-01T00:00:00.000,2020-12-01T00:00:00.000,0.640625,0.8297872340425532,0.7222222222222222,64
ALB,29,2020-12-01T00:00:00.000,2021-03-01T00:00:00.000,0.7540983606557377,0.6896551724137931,0.7692307692307693,61
ALB,30,2021-03-01T00:00:00.000,2021-06-01T00:00:00.000,0.36507936507936506,0.7857142857142857,0.22916666666666666,63
ALB,31,2021-06-01T00:00:00.000,2021-09-01T00:00:00.000,0.5538461538461539,0.7555555555555555,0.6538461538461539,65
ALB,32,2021-09-01T00:00:00.000,2021-12-01T00:00:00.000,0.515625,0.515625,1.0,64
ALB,33,2021-12-01T00:00:00.000,2022-03-01T00:00:00.000,0.11666666666666667,0.0625,0.2727272727272727,60
ALB,34,2022-03-01T00:00:00.000,2022-06-01T00:00:00.000,0.4444444444444444,0.875,0.17073170731707318,63
ALB,35,2022-06-01T00:00:00.000,2022-09-01T00:00:00.000,0.4603174603174603,0.696969696969697,0.48936170212765956,63
ALB,36,2022-09-01T00:00:00.000,2022-12-01T00:00:00.000,0.6031746031746031,0.5142857142857142,0.6923076923076923,63
ALB,37,2022-12-01T00:00:00.000,2023-03-01T00:00:00.000,0.5333333333333333,0.36,0.42857142857142855,60
ALB,38,2023-03-01T00:00:00.000,2023-06-01T00:00:00.000,0.6129032258064516,0.6,0.6,62
ALB,39,2023-06-01T00:00:00.000,2023-09-01T00:00:00.000,0.265625,0.15555555555555556,0.4375,64
ALB,40,2023-09-01T00:00:00.000,2023-12-01T00:00:00.000,0.34375,0.2909090909090909,0.8421052631578947,64
ALB,41,2023-12-01T00:00:00.000,2024-03-01T00:00:00.000,0.6065573770491803,0.5909090909090909,0.4642857142857143,61
ALB,42,2024-03-01T00:00:00.000,2024-06-01T00:00:00.000,0.5967741935483871,0.4,0.08333333333333333,62
ALB,43,2024-06-01T00:00:00.000,2024-09-01T00:00:00.000,0.4032258064516129,0.07692307692307693,0.13333333333333333,62
FCX,0,2013-09-01T00:00:00.000,2013-12-01T00:00:00.000,0.5079365079365079,1.0,0.225,63
FCX,1,2013-12-01T00:00:00.000,2014-03-01T00:00:00.000,0.47540983606557374,0.375,0.6818181818181818,61
FCX,2,2014-03-01T00:00:00.000,2014-06-01T00:00:00.000,0.36507936507936506,0.6333333333333333,0.3958333333333333,63
FCX,3,2014-06-01T00:00:00.000,2014-09-01T00:00:00.000,0.609375,0.42105263157894735,0.36363636363636365,64
FCX,4,2014-09-01T00:00:00.000,2014-12-01T00:00:00.000,0.453125,0.027777777777777776,1.0,64
FCX,5,2014-12-01T00:00:00.000,2015-03-01T00:00:00.000,0.29508196721311475,0.2833333333333333,1.0,61
FCX,6,2015-03-01T00:00:00.000,2015-06-01T00:00:00.000,0.53125,0.0,0.0,64
FCX,7,2015-06-01T00:00:00.000,2015-09-01T00:00:00.000,0.5384615384615384,0.3023255813953488,1.0,65
FCX,8,2015-09-01T00:00:00.000,2015-12-01T00:00:00.000,0.453125,0.3958333333333333,0.76,64
FCX,9,2015-12-01T00:00:00.000,2016-03-01T00:00:00.000,0.8225806451612904,0.7608695652173914,1.0,62
FCX,10,2016-03-01T00:00:00.000,2016-06-01T00:00:00.000,0.5538461538461539,0.6666666666666666,0.5853658536585366,65
FCX,11,2016-06-01T00:00:00.000,2016-09-01T00:00:00.000,0.5757575757575758,0.45454545454545453,0.18518518518518517,66
FCX,12,2016-09-01T00:00:00.000,2016-12-01T00:00:00.000,0.34375,0.4375,0.175,64
FCX,13,2016-12-01T00:00:00.000,2017-03-01T00:00:00.000,0.4,0.2222222222222222,0.2857142857142857,60
FCX,14,2017-03-01T00:00:00.000,2017-06-01T00:00:00.000,0.5846153846153846,0.4444444444444444,0.15384615384615385,65
FCX,15,2017-06-01T00:00:00.000,2017-09-01T00:00:00.000,0.42424242424242425,0.9285714285714286,0.26,66
FCX,16,2017-09-01T00:00:00.000,2017-12-01T00:00:00.000,0.390625,0.0,0.0,64
FCX,17,2017-12-01T00:00:00.000,2018-03-01T00:00:00.000,0.5166666666666667,0.44,0.4230769230769231,60
FCX,18,2018-03-01T00:00:00.000,2018-06-01T00:00:00.000,0.5714285714285714,0.4444444444444444,0.5,63
FCX,19,2018-06-01T00:00:00.000,2018-09-01T00:00:00.000,0.36923076923076925,0.03225806451612903,0.08333333333333333,65
FCX,20,2018-09-01T00:00:00.000,2018-12-01T00:00:00.000,0.6349206349206349,0.16,0.6666666666666666,63
FCX,21,2018-12-01T00:00:00.000,2019-03-01T00:00:00.000,0.2631578947368421,1.0,0.06666666666666667,57
FCX,22,2019-03-01T00:00:00.000,2019-06-01T00:00:00.000,0.5625,0.0,0.0,64
FCX,23,2019-06-01T00:00:00.000,2019-09-01T00:00:00.000,0.46875,0.5,0.08823529411764706,64
FCX,24,2019-09-01T00:00:00.000,2019-12-01T00:00:00.000,0.25396825396825395,0.5,0.3404255319148936,63
FCX,25,2019-12-01T00:00:00.000,2020-03-01T00:00:00.000,0.6557377049180327,0.23809523809523808,0.5,61
FCX,26,2020-03-01T00:00:00.000,2020-06-01T00:00:00.000,0.9193548387096774,0.9298245614035088,0.9814814814814815,62
FCX,27,2020-06-01T00:00:00.000,2020-09-01T00:00:00.000,0.7230769230769231,0.9787234042553191,0.7301587301587301,65
FCX,28,2020-09-01T00:00:00.000,2020-12-01T00:00:00.000,0.359375,0.9166666666666666,0.36065573770491804,64
FCX,29,2020-12-01T00:00:00.000,2021-03-01T00:00:00.000,0.3770491803278688,0.7586206896551724,0.41509433962264153,61
FCX,30,2021-03-01T00:00:00.000,2021-06-01T00:00:00.000,0.5396825396825397,0.8181818181818182,0.25,63
FCX,31,2021-06-01T00:00:00.000,2021-09-01T00:00:00.000,0.7076923076923077,0.2727272727272727,0.21428571428571427,65
FCX,32,2021-09-01T00:00:00.000,2021-12-01T00:00:00.000,0.5625,0.6341463414634146,0.6666666666666666,64
FCX,33,2021-12-01T00:00:00.000,2022-03-01T00:00:00.000,0.6833333333333333,0.8378378378378378,0.7045454545454546,60
FCX,34,2022-03-01T00:00:00.000,2022-06-01T00:00:00.000,0.4603174603174603,0.42105263157894735,0.96,63
FCX,35,2022-06-01T00:00:00.000,2022-09-01T00:00:00.000,0.5396825396825397,0.45454545454545453,0.5769230769230769,63
FCX,36,2022-09-01T00:00:00.000,2022-12-01T00:00:00.000,0.6825396825396826,0.8076923076923077,0.8076923076923077,63
FCX,37,2022-12-01T00:00:00.000,2023-03-01T00:00:00.000,0.7,0.5925925925925926,0.6956521739130435,60
FCX,38,2023-03-01T00:00:00.000,2023-06-01T00:00:00.000,0.4838709677419355,0.5,0.3125,62
FCX,39,2023-06-01T00:00:00.000,2023-09-01T00:00:00.000,0.53125,0.5833333333333334,0.21875,64
FCX,40,2023-09-01T00:00:00.000,2023-12-01T00:00:00.000,0.59375,1.0,0.16129032258064516,64
FCX,41,2023-12-01T00:00:00.000,2024-03-01T00:00:00.000,0.3442622950819672,0.2962962962962963,0.27586206896551724,61
FCX,42,2024-03-01T00:00:00.000,2024-06-01T00:00:00.000,0.43548387096774194,0.6363636363636364,0.34146341463414637,62
FCX,43,2024-06-01T00:00:00.000,2024-09-01T00:00:00.000,0.5967741935483871,0.5,0.16,62
NVDA,0,2013-09-01T00:00:00.000,2013-12-01T00:00:00.000,0.47619047619047616,0.48214285714285715,0.8709677419354839,63
NVDA,1,2013-12-01T00:00:00.000,2014-03-01T00:00:00.000,0.5573770491803278,0.6444444444444445,0.725,61
NVDA,2,2014-03-01T00:00:00.000,2014-06-01T00:00:00.000,0.6984126984126984,0.7090909090909091,0.9285714285714286,63
NVDA,3,2014-06-01T00:00:00.000,2014-09-01T00:00:00.000,0.375,0.36507936507936506,1.0,64
NVDA,4,2014-09-01T00:00:00.000,2014-12-01T00:00:00.000,0.640625,0.6349206349206349,1.0,64
NVDA,5,2014-12-01T00:00:00.000,2015-03-01T00:00:00.000,0.36065573770491804,0.5,0.07692307692307693,61
NVDA,6,2015-03-01T00:00:00.000,2015-06-01T00:00:00.000,0.40625,0.35555555555555557,0.64,64
NVDA,7,2015-06-01T00:00:00.000,2015-09-01T00:00:00.000,0.6307692307692307,0.6923076923076923,0.5294117647058824,65
NVDA,8,2015-09-01T00:00:00.000,2015-12-01T00:00:00.000,0.96875,1.0,0.96875,64
NVDA,9,2015-12-01T00:00:00.000,2016-03-01T00:00:00.000,0.532258064516129,0.532258064516129,1.0,62
NVDA,10,2016-03-01T00:00:00.000,2016-06-01T00:00:00.000,0.8923076923076924,0.9122807017543859,0.9629629629629629,65
NVDA,11,2016-06-01T00:00:00.000,2016-09-01T00:00:00.000,0.8333333333333334,0.9482758620689655,0.873015873015873,66
NVDA,12,2016-09-01T00:00:00.000,2016-12-01T00:00:00.000,0.984375,0.984375,1.0,64
NVDA,13,2016-12-01T00:00:00.000,2017-03-01T00:00:00.000,0.6,0.6181818181818182,0.918918918918919,60
NVDA,14,2017-03-01T00:00:00.000,2017-06-01T00:00:00.000,0.7230769230769231,0.734375,0.9791666666666666,65
NVDA,15,2017-06-01T00:00:00.000,2017-09-01T00:00:00.000,0.7575757575757576,0.765625,0.98,66
NVDA,16,2017-09-01T00:00:00.000,2017-12-01T00:00:00.000,0.59375,0.6829268292682927,0.6829268292682927,64
NVDA,17,2017-12-01T00:00:00.000,2018-03-01T00:00:00.000,0.7666666666666667,0.7796610169491526,0.9787234042553191,60
NVDA,18,2018-03-01T00:00:00.000,2018-06-01T00:00:00.000,0.7777777777777778,0.7254901960784313,1.0,63
NVDA,19,2018-06-01T00:00:00.000,2018-09-01T00:00:00.000,0.5692307692307692,0.6744186046511628,0.6744186046511628,65
NVDA,20,2018-09-01T00:00:00.000,2018-12-01T00:00:00.000,0.06349206349206349,0.03278688524590164,1.0,63
NVDA,21,2018-12-01T00:00:00.000,2019-03-01T00:00:00.000,0.3508771929824561,1.0,0.24489795918367346,57
NVDA,22,2019-03-01T00:00:00.000,2019-06-01T00:00:00.000,0.46875,0.44680851063829785,0.7241379310344828,64
